scid,context,doc_name,doc_context,rcid,similarity
5,"登陆工作主机 使用命令vpn tunnel show 记录隧道状态",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""8.1.2生产数据非计划性修改由业务部门牵头组织，负责制定业务方案、参与技术方案的评审以及准生产环境中的测试，组织生产数据非计划性修改的实施，对数据修改的业务合规性、合法性、正确性，以及修改后的业务验证和应急业务处理负责；总行科技开发部门负责系统应用维护的室（分行信息技术部门）负责制定技术方案（包含数据修改操作步骤、应急回退操作步骤等），组织技术方案评审、修改前数据备份、依据技术方案实施数据修改操作和操作过程中的复核工作，对数据修改的可行性、操作正确性，以及修改后的技术验证和应急技术处理负责；信息技术部门负责生产运行的人员负责对数据修改进行统计。"",1607,0.041666666666666664
20,"安全风险评估：",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""重大变更实施前，由信息科技部门负责科技安全或项目管理的室组织风险评估，风险评估报告须提交变更实施部门分管负责人审核。重大项目变更风险评估报告需提交高级管理层和董事会审核。"",2887,0.13043478260869565
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""8.5.2由于同一分行或同一业务部门的操作错误造成对生产数据非计划性修改累计三次（含）以上的，由生产数据非计划性修改实施单位通知操作错误的分行或部门，由分行或部门采取加强操作培训、现场指导等方式解决，对情节严重的给予相应处罚。"",1644,0.08955223880597014
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""9.2总行审计部门应对总、分行生产数据下载和非计划性修改的申请、审批、下载、脱敏、传输、存储、使用、修改、销毁等执行情况进行再监督。"",1650,0.15
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""8.5.5对以上三种情况，未按时限进行整改的，由生产数据管理部门起草通报，会签相关业务部门，每半年进行一次通报。"",1647,0.2222222222222222
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（2）生产数据非计划性修改如涉及以下特殊情况，对总行管理的系统进行生产数据非计划性修改，由总行经办业务部门起草签报，会签内控合规部门、操作风险管理部门，对数据修改的合规性进行审核，报分管行领导审批通过后，作为数据修改申请的附件提交总行信息技术部门负责生产运行的室。对分行管理的系统进行生产数据非计划性修改，由分行经办业务部门起草签报，会签分行内控合规部门，对数据修改的合规性进行审核，报分管行领导审批通过后，作为数据修改申请的附件提交分行信息技术部门。签报至少包括修改原因、修改内容及外部影响等详细内容。"",1613,0.05673758865248227
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.9.1已下载生产数据使用期限到期后，数据使用部门负责及时销毁，包括各种形式存在的数据（如复制品、备份文件、压缩包文件、解压文件、导入数据库中的数据等），并对销毁过程中的安全保密工作负责。如因特殊情况需要，已下载生产数据需申请延长期限保存的，需由生产数据使用部门分管行领导审批。"",1600,0.14814814814814814
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""生产数据非计划性修改，由业务部门制定业务方案，应详细说明数据错误情况、紧急程度、修改时间要求，出具修改生产数据的依据和相关材料，说明要修改的数据笔数和内容或具体描述引发的业务问题及业务建议等。"",1610,0.13333333333333333
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""8.1.1正常情况下生产系统数据只允许经过规定的授权后，通过应用系统菜单进行修改。"",1606,0.2
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""8.1.2生产数据非计划性修改由业务部门牵头组织，负责制定业务方案、参与技术方案的评审以及准生产环境中的测试，组织生产数据非计划性修改的实施，对数据修改的业务合规性、合法性、正确性，以及修改后的业务验证和应急业务处理负责；总行科技开发部门负责系统应用维护的室（分行信息技术部门）负责制定技术方案（包含数据修改操作步骤、应急回退操作步骤等），组织技术方案评审、修改前数据备份、依据技术方案实施数据修改操作和操作过程中的复核工作，对数据修改的可行性、操作正确性，以及修改后的技术验证和应急技术处理负责；信息技术部门负责生产运行的人员负责对数据修改进行统计。"",1607,0.0684931506849315
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",附件：1.华夏银行总行信息系统设备验收流程.doc,""计算机设备安装情况报告表"",651,0.4
5,"登陆工作主机 使用命令vpn tunnel show 记录隧道状态",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""4.6.6重大变更、常规变更和标准变更实施人进入机房或操作间实施变更时，要按照出入机房、操作间要求提出申请，经批准后方可在机房或操作间实施变更，在提交进出机房、操作间申请时，需填写已经批准并计划执行的变更号，变更完成后需将变更完成情况告知值班人员，并在一个工作日内完成变更流程的确认。变更实施时如需使用操作系统用户口令，还应按照我行用户口令管理的相关要求进行申请及使用。"",2880,0.05660377358490566
5,"登陆工作主机 使用命令vpn tunnel show 记录隧道状态",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""6.1需加密的生产数据，由业务部门和科技开发部门共同提出需求，科技开发部门采用国家密码管理机构批准的加密产品、业界通用的加密算法实施，生产数据管理部门按照有关法律、法规和我行有关规定严格管理，防止生产数据被非法使用、窃取、篡改和破坏。"",1529,0.09375
5,"登陆工作主机 使用命令vpn tunnel show 记录隧道状态",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.4生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件（含操作系统补丁程序）、数据库、通讯软件、开发工具软件、应用软件及应用软件和数据库的环境参数（库表）等软件和数据的光盘、磁带、软盘等介质。应用软件和银行业务信息属机密档案，应严格采取保密措施存放，并建立登记簿详细记录各介质出入库情况。"",1520,0.12048192771084337
5,"登陆工作主机 使用命令vpn tunnel show 记录隧道状态",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""因特殊情况（如生产系统故障、告警等）确需进行紧急变更的，可采用电话授权或临时召开评审会的方式进行紧急审批；如紧急变更涉及应用程序补丁发布，在紧急上版前必须依据我行生产系统版本发布的有关要求完成审批；其他紧急变更必须在紧急变更实施后一个工作日内补办审批手续。紧急变更审批要求如下："",2838,0.0975609756097561
5,"登陆工作主机 使用命令vpn tunnel show 记录隧道状态",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（6）数据使用期限到期后，如遇特殊情况需要延期使用的，生产数据使用部门在数据使用期限到期前5个工作日内提出延期申请，经分管行领导审批同意后可延期使用。"",1592,0.12244897959183673
5,"登陆工作主机 使用命令vpn tunnel show 记录隧道状态",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（6）数据使用期限到期后，如遇特殊情况需要延期使用的，生产数据使用部门在数据使用期限到期前5个工作日内提出延期申请，经本部门负责人审批同意后可延期使用。"",1585,0.12244897959183673
7,"将现用工作主机配置导入返厂检修完毕的主机。",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""第十一条 分行信息技术部门是分行设备管理部门，负责辖内设备配置、采购、验收、出入库、安装、维修、借用、调拨与迁移、盘点、报废、监督和检查等工作。"",57,0.16666666666666666
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",附件：1.华夏银行总行信息系统设备验收流程.doc,""设备厂商及供货商授权经办人意见：我方保证完全按照合同提供设备并承诺相关保修等服务。设备厂商：                  供货商：                              "",811,0.18181818181818182
5,"登陆工作主机 使用命令vpn tunnel show 记录隧道状态",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（2）重要信息系统基本信息：包括系统名称、业务功能，操作系统、数据库、中间件情况，应用架构、技术架构、数据架构，生产主机备份方案、数据备份方案，运行管理部门和维护支持人员及联系方式，是否已具备灾备环境等。"",2762,0.14814814814814814
5,"登陆工作主机 使用命令vpn tunnel show 记录隧道状态",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""生产数据备份分为系统级备份、业务数据备份与应用程序备份。系统级备份是指生产系统所使用的操作系统、数据库、中间件等基础软件的备份；业务数据备份是指生产系统所产生的数据文件、数据记录以及数据库归档日志等数据的备份；应用程序备份是指应用程序相关程序代码以及配置文件的备份。"",1485,0.1038961038961039
5,"登陆工作主机 使用命令vpn tunnel show 记录隧道状态",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""负责对与本部门相关的生产数据提出加密、备份需求；审核与本条线相关生产数据下载、非计划性修改等使用申请及业务方案的合法性和合规性；组织备份数据恢复业务验证测试等工作。"",1474,0.11538461538461539
22,"五、变更的测试验证",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（2）分行端系统数据修改技术方案应由分行信息技术部门技术人员在测试环境中验证，并将测试结果提交分行信息技术部门负责人审核，若无法进行验证操作应由分行信息技部门负责人在审批流程中说明并制定相应的应急预案。 "",1629,0.10344827586206896
22,"五、变更的测试验证",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（1）总行端数据修改技术方案由科技开发部门负责系统应用维护的室负责人、部门分管负责人，信息技术部门负责科技安全的室负责人等进行审核。审核通过后提交信息技术部门负责生产运行的室负责人审核，通过后若准生产环境具备验证条件的，应在准生产环境中运行修改脚本进行验证，并由申请人员验证修改的正确性，验证通过后，由负责生产运行的室负责人审核测试结果，并提交信息技术部门分管生产运行的负责人审批；如无法进行验证操作，应在审核流程中说明，并制定相应的应急预案后提交信息技术部门分管生产运行的负责人审批。"",1628,0.046153846153846156
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""8.1.2生产数据非计划性修改由业务部门牵头组织，负责制定业务方案、参与技术方案的评审以及准生产环境中的测试，组织生产数据非计划性修改的实施，对数据修改的业务合规性、合法性、正确性，以及修改后的业务验证和应急业务处理负责；总行科技开发部门负责系统应用维护的室（分行信息技术部门）负责制定技术方案（包含数据修改操作步骤、应急回退操作步骤等），组织技术方案评审、修改前数据备份、依据技术方案实施数据修改操作和操作过程中的复核工作，对数据修改的可行性、操作正确性，以及修改后的技术验证和应急技术处理负责；信息技术部门负责生产运行的人员负责对数据修改进行统计。"",1607,0.0547945205479452
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.9.1已下载生产数据使用期限到期后，数据使用部门负责及时销毁，包括各种形式存在的数据（如复制品、备份文件、压缩包文件、解压文件、导入数据库中的数据等），并对销毁过程中的安全保密工作负责。如因特殊情况需要，已下载生产数据需申请延长期限保存的，需由生产数据使用部门分管行领导审批。"",1600,0.07407407407407407
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""因特殊情况（如生产系统故障、告警等）确需进行紧急变更的，可采用电话授权或临时召开评审会的方式进行紧急审批；如紧急变更涉及应用程序补丁发布，在紧急上版前必须依据我行应用系统版本发布的有关要求完成审批；其他紧急变更必须在紧急变更实施后一个工作日内补办审批手续。紧急变更需由分行信息技术部门负责人审批同意后方可实施。"",2907,0.06521739130434782
23,"查看主备机工作状态",华银制〔2014〕197号__华夏银行信息系统设备管理办法.doc,""到货验收设备开箱由供货商执行，到货验收工作组按照合同要求对设备的包装、外观、规格、数量进行检查；如在开箱检验中发现所交付的设备有短缺、损坏、不合格等与合同规定不符合的情况，供货商需按照合同在规定的时间内予以更换。"",62,0.09523809523809523
21,"需要验证 vpn tunnel show信息",附件：6.华夏银行下载生产数据申请审批表（总分行）.doc,""下载数据内容（需明确现有信息系统的功能或功能组合无法满足数据下载需求）："",2499,0.2857142857142857
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",附件：8.华夏银行生产数据交接登记表.doc,""已下载生产数据接受情况："",2606,0.375
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.4生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件（含操作系统补丁程序）、数据库、通讯软件、开发工具软件、应用软件及应用软件和数据库的环境参数（库表）等软件和数据的光盘、磁带、软盘等介质。应用软件和银行业务信息属机密档案，应严格采取保密措施存放，并建立登记簿详细记录各介质出入库情况。"",1520,0.07058823529411765
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""6.1需加密的生产数据，由业务部门和科技开发部门共同提出需求，科技开发部门采用国家密码管理机构批准的加密产品、业界通用的加密算法实施，生产数据管理部门按照有关法律、法规和我行有关规定严格管理，防止生产数据被非法使用、窃取、篡改和破坏。"",1529,0.09090909090909091
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""如备份数据不能正确恢复，应立即查找原因，排除故障。原则上每次恢复验证测试采用全量数据恢复，即恢复业务系统某一时段的所有业务数据，涉及敏感数据的恢复需双人操作。"",1508,0.11538461538461539
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""因特殊情况（如生产系统故障、告警等）确需进行紧急变更的，可采用电话授权或临时召开评审会的方式进行紧急审批；如紧急变更涉及应用程序补丁发布，在紧急上版前必须依据我行生产系统版本发布的有关要求完成审批；其他紧急变更必须在紧急变更实施后一个工作日内补办审批手续。紧急变更审批要求如下："",2838,0.07142857142857142
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""通过备份软件集中存储的系统级备份，由信息技术部门负责系统管理的室根据需要在主机更换、系统升级、灾备部署时进行恢复验证测试。采用安装介质刻盘或磁盘克隆的系统级备份无需进行恢复验证测试。"",1503,0.10344827586206896
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）方案制定人负责组织制定变更方案，变更方案应包括变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中相关单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前备份、验证方案等，与业务相关的变更还需提交测试报告。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2814,0.05673758865248227
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行。提交版本发布的变更方案应包括但不限于以下内容：变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中各单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前的备份、测试报告、验证方案等。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。"",2808,0.05194805194805195
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（5）支持集中备份信息系统的业务数据备份，由信息技术部门负责系统管理的室负责实施；由于基础软件、产品自身限制等原因不支持集中备份的信息系统，由科技开发部门负责系统应用维护的室负责实施。没有业务数据的系统，如视频会议系统、桌面管控管理系统等，无需进行业务数据备份。存放客户或银行内部账务数据的系统，包含总账系统以及向总账系统提供账务数据的系统，年末生产数据备份实行双份备份，一份本地保存，另一份同城异地保存，保存期限为永久保存。"",1493,0.05042016806722689
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（1）系统服务级别为四、五级信息系统的数据应实现异地同步复制，每日日结后进行全量数据备份，备份磁带保存期限为3个月；年末、结息日等特定业务日期实行双份备份，一份本地存放，另一份同城异地存放，其中年末数据备份永久保存，结息日等数据备份保存期限为15年。"",1489,0.08
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""生产数据备份分为系统级备份、业务数据备份与应用程序备份。系统级备份是指生产系统所使用的操作系统、数据库、中间件等基础软件的备份；业务数据备份是指生产系统所产生的数据文件、数据记录以及数据库归档日志等数据的备份；应用程序备份是指应用程序相关程序代码以及配置文件的备份。"",1485,0.10126582278481013
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""负责对与本部门相关的生产数据提出加密、备份需求；审核与本条线相关生产数据下载、非计划性修改等使用申请及业务方案的合法性和合规性；组织备份数据恢复业务验证测试等工作。"",1474,0.14814814814814814
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（1）信息技术部门负责制定数据备份与恢复验证测试要求；负责集中备份与恢复验证测试环境建设；负责集中备份软件部署、生产数据集中备份及集中备份作业执行结果检查，存储介质管理、备份数据恢复技术验证测试等工作；负责采取必要的安全措施，确保数据传输安全；负责分析生产数据下载、非计划性修改等对生产运行的影响。"",1466,0.07228915662650602
15,"    厂商提供的冷备机加点上线，与线上主机（已返厂检修送回设备）形成热备。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（4）涉及基础设施的重大变更应提供基础设施基本信息：包括机房和网络方案。机房方案包括机房等级、地址、供配电系统、消防、空调、弱电系统、机房加固、机房空间规划以及机房验收报告等；网络方案包括网络架构分区、核心网络备份情况，以及区域间、外联网、互联网边界安全措施与网络监控措施等。"",2764,0.08
24,"登陆生产工作主机使用命令",华银制〔2014〕309号__华夏银行信息系统问题管理实施细则.doc,""总行信息科技部门负责项目管理和需求分析的室协助问题经理做好问题管理工作，负责项目管理的室负责跟踪生产问题处理进度，重点检查超期问题；负责需求分析的室负责对需总行业务部门确认或提出需求的问题，协调相关部门明确最终处理意见。"",3084,0.09375
12,"登陆现在工作机（即返厂检修完毕的主机）使用命令 vpn tunnel show 查看隧道状态。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（2）重要信息系统基本信息：包括系统名称、业务功能，操作系统、数据库、中间件情况，应用架构、技术架构、数据架构，生产主机备份方案、数据备份方案，运行管理部门和维护支持人员及联系方式，是否已具备灾备环境等。"",2762,0.14285714285714285
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）分行变更经理对变更方案各要素进行审核后提交分行信息技术部门负责人审批。涉及到生产中断的变更申请，由分行信息技术部门负责人组织召开变更评审会，结合评审情况，对变更方案进行完善。"",2902,0.1111111111111111
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""5.3若在变更实施过程中遇到执行结果与预期结果不一致、执行时间滞后于预估时间、变更实施引发非预期的生产事件、执行过程中断、变更操作与变更方案不一致等情况时，变更实施人应立即向值班人员、变更经理和信息技术部门负责人报告，分行信息技术部门负责人组织采取应急措施。"",2908,0.10256410256410256
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""因特殊情况（如生产系统故障、告警等）确需进行紧急变更的，可采用电话授权或临时召开评审会的方式进行紧急审批；如紧急变更涉及应用程序补丁发布，在紧急上版前必须依据我行应用系统版本发布的有关要求完成审批；其他紧急变更必须在紧急变更实施后一个工作日内补办审批手续。紧急变更需由分行信息技术部门负责人审批同意后方可实施。"",2907,0.10869565217391304
25,"vpn tunnel show 对照变更前记录，查看隧道状态",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""对于通过自动同步方式变更的灾备环境变更，变更实施完成后不再进行后评价，灾备环境沿用生产环境变更后评价结果；对于灾备环境独立进行的变更，由负责应急与灾备管理的室对变更执行情况、变更实施后的运行情况进行记录和后评价，后评价内容应包括因变更引起的问题数量、问题发生的原因，整改措施、责任人及完成时限等。"",2859,0.07142857142857142
25,"vpn tunnel show 对照变更前记录，查看隧道状态",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""普通变更实施完成后，信息技术部门负责生产运行的室对变更执行情况、因变更引起的生产问题进行记录和后评价，后评价内容应包括因变更引起的生产问题数量、问题发生的原因，整改措施、责任人及完成时限等。负责制度与操作管理的室负责对变更操作的合规性进行抽查审计。"",2843,0.08333333333333333
15,"    厂商提供的冷备机加点上线，与线上主机（已返厂检修送回设备）形成热备。",附件：1.华夏银行总行信息系统设备验收流程.doc,""设备厂商及供货商授权经办人意见：我方保证完全按照合同提供设备并承诺相关保修等服务。设备厂商：                  供货商：                              "",811,0.24242424242424243
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（3）生产数据移交应通过受控网络（不得通过办公自动化系统）或受控传输介质，通过受控网络传输不得在生产高峰期进行，通过受控介质传输，应由我行两人或两人以上使用受控介质传输，禁止在无我行两人或两人以上监督的情况下通过第三方（如快递等）进行传输。特殊情况需要其他方式传递的，需在《华夏银行生产数据交接登记表》中说明，并经生产数据管理部门负责人授权。"",1582,0.08163265306122448
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（6）数据使用期限到期后，如遇特殊情况需要延期使用的，生产数据使用部门在数据使用期限到期前5个工作日内提出延期申请，经本部门负责人审批同意后可延期使用。"",1585,0.1568627450980392
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""（6）数据使用期限到期后，如遇特殊情况需要延期使用的，生产数据使用部门在数据使用期限到期前5个工作日内提出延期申请，经分管行领导审批同意后可延期使用。"",1592,0.1568627450980392
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""7.5.2目前最重要的敏感数据主要包括以下字段组合：客户名称、账户名称、账户余额、客户密码、公司营业执照号及税务登记号、客户电话号码、客户地址以及客户姓名、身份证号、工作单位、收入水平、信用情况等中级安全等级以上的数据。"",1571,0.1
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""4.6.6重大变更、常规变更和标准变更实施人进入机房或操作间实施变更时，要按照出入机房、操作间要求提出申请，经批准后方可在机房或操作间实施变更，在提交进出机房、操作间申请时，需填写已经批准并计划执行的变更号，变更完成后需将变更完成情况告知值班人员，并在一个工作日内完成变更流程的确认。变更实施时如需使用操作系统用户口令，还应按照我行用户口令管理的相关要求进行申请及使用。"",2880,0.05555555555555555
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""若数据下载用途是提供给第三方的，分行生产数据使用部门需起草签报，会签分行内控合规部门，报分管行领导审批通过后，作为数据下载申请的附件提交。签报内容、附件要求及第三方对数据要求紧急情况的处理流程参照7.2.2条款执行。分行内控合规部门对第三方要求提供数据相关文件的合规性进行审核。"",1552,0.07317073170731707
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""4.6.4实施过程中出现执行结果与预期结果不一致、执行时间滞后于预估时间、变更实施引发非预期的生产事件、执行过程中断等情况时，实施人应立即向值班经理和所在室负责人报告，值班经理向部门分管负责人或变更总指挥、涉及的关键系统风险总包负责人报告，部门分管负责人或变更总指挥负责组织采取应急措施。"",2878,0.0963855421686747
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.5任何人不得随意携带保存有生产数据的存储介质离开机房（数据下载和备份异地存放运送除外）。生产数据使用部门应指定专人做好防盗措施，防止数据丢失或被盗，若发生数据丢失或被盗，应当及时向信息技术部门负责生产运行的室报告。"",1521,0.12307692307692308
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.4生产数据管理部门应妥善保管载有在本地前后台计算机系统内安装的全部操作系统软件（含操作系统补丁程序）、数据库、通讯软件、开发工具软件、应用软件及应用软件和数据库的环境参数（库表）等软件和数据的光盘、磁带、软盘等介质。应用软件和银行业务信息属机密档案，应严格采取保密措施存放，并建立登记簿详细记录各介质出入库情况。"",1520,0.11764705882352941
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.2调出或异地存放的生产数据存储介质（采用自动备份远程复制机制除外）必须具有明确的标识，注明备份内容、备份日期等重要信息。"",1518,0.15
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.1信息技术部门负责生产系统数据存储介质的保管，生产数据存储介质的异地存放（采用自动备份远程复制机制除外）、调出、归还，应在《华夏银行生产数据存储介质存放登记表》（模板参见附件3）中登记。"",1517,0.11320754716981132
2,"原工作机发生重启情况，工作方式变为备份状态，设备返厂检修完毕，上线生产，同时现工作机下线返厂检修。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""5.1.3数据存储介质的存放要满足介质对环境的要求。总、分行要在具备一定的防盗、防水、防火、防磁设施和抗震能力的场所进行备份数据的同城异地存放。"",1519,0.125
